Lon, Lat, Population
172.619858, -43.540573, 0.000000
174.860947, -41.188717, 0.000000
175.225952, -37.785145, 57.000000
170.509628, -45.874325, 3.000000
176.895187, -39.660351, 18.000000
170.503861, -45.894314, 0.000000
175.645996, -40.329697, 45.000000
175.550964, -40.233753, 63.000000
174.738510, -36.897152, 15.000000
175.297546, -40.581375, 48.000000
174.016418, -35.389957, 12.000000
175.662476, -40.948589, 3.000000
174.838333, -36.859245, 66.000000
172.637588, -43.208305, 6.000000
175.721268, -36.834816, 24.000000
173.915924, -35.237835, 9.000000
174.838470, -36.973206, 30.000000
170.486969, -44.869106, 9.000000
175.289871, -40.627068, 30.000000
174.734070, -36.858150, 33.000000
174.663513, -36.918522, 18.000000
170.971176, -45.100739, 0.000000
175.587967, -40.356316, 15.000000
170.892258, -45.104465, 42.000000
175.929459, -37.556957, 12.000000
170.401825, -45.896679, 6.000000
175.303360, -40.626682, 36.000000
170.094025, -44.262936, 0.000000
176.092697, -37.743942, 0.000000
174.827667, -41.130856, 9.000000
172.612228, -43.513245, 39.000000
174.796158, -36.827663, 27.000000
176.108734, -37.740070, 3.000000
178.004074, -38.663288, 45.000000
176.917191, -39.499008, 9.000000
174.833847, -36.905674, 30.000000
173.256912, -41.280231, 15.000000
170.487823, -45.911407, 33.000000
174.779587, -41.294971, 135.000000
176.123962, -37.740959, 21.000000
176.237885, -38.118389, 27.000000
174.957764, -40.977375, 33.000000
175.353592, -41.293888, 27.000000
174.921188, -36.956024, 27.000000
174.797623, -36.265717, 0.000000
174.780716, -41.256916, 6.000000
171.993164, -41.555130, 6.000000
175.606705, -36.840473, 18.000000
174.742508, -36.753086, 39.000000
174.817474, -41.312630, 18.000000
171.744080, -43.899555, 24.000000
174.731384, -36.867920, 9.000000
174.824707, -41.295567, 0.000000
173.015457, -41.108162, 24.000000
176.790634, -39.631512, 30.000000
175.288635, -37.751999, 99.000000
174.286606, -39.588581, 18.000000
174.812347, -36.958210, 60.000000
176.200348, -37.662674, 3.000000
174.960953, -41.249813, 18.000000
174.858902, -36.884907, 27.000000
172.626816, -43.466366, 18.000000
174.722458, -36.907703, 54.000000
175.391693, -37.245129, 6.000000
176.786407, -39.631142, 63.000000
174.988342, -39.936863, 18.000000
170.481888, -45.908756, 12.000000
175.286163, -37.757694, 33.000000
174.807266, -36.290451, 24.000000
175.864563, -38.225868, 6.000000
176.100006, -40.210964, 12.000000
173.391144, -35.528194, 12.000000
175.008438, -40.902798, 18.000000
175.761246, -37.833057, 3.000000
172.535523, -43.521702, 51.000000
173.873566, -35.928047, 6.000000
173.882248, -35.185074, 6.000000
174.793549, -36.889194, 15.000000
168.727356, -45.015518, 6.000000
174.857880, -41.070229, 36.000000
174.743073, -36.840294, 45.000000
175.518127, -41.029560, 57.000000
174.881393, -37.682819, 21.000000
171.292465, -44.245235, 24.000000
174.085251, -35.278877, 27.000000
168.381287, -46.418709, 12.000000
171.807892, -43.492470, 6.000000
173.951279, -41.513878, 15.000000
176.203003, -37.692860, 33.000000
175.043198, -39.932327, 15.000000
175.581238, -40.367332, 42.000000
174.756348, -36.873932, 24.000000
178.017578, -38.664043, 12.000000
172.586487, -43.462578, 60.000000
168.237061, -46.174679, 12.000000
175.288895, -37.757439, 51.000000
175.063690, -39.908981, 27.000000
177.271515, -38.027164, 15.000000
173.104904, -41.251377, 3.000000
174.756256, -41.291344, 27.000000
174.023468, -41.273849, 57.000000
170.478272, -45.886715, 24.000000
176.796280, -38.365547, 18.000000
172.355301, -43.501495, 93.000000
175.266464, -37.763859, 21.000000
174.819656, -36.889107, 18.000000
176.137528, -37.726620, 39.000000
167.722122, -45.425163, 3.000000
174.751709, -36.851326, 15.000000
175.043594, -38.220554, 30.000000
174.723511, -36.721088, 12.000000
169.384750, -45.249153, 18.000000
172.557632, -42.942219, 12.000000
172.980011, -41.398361, 30.000000
168.325668, -46.138565, 27.000000
174.659561, -36.221848, 21.000000
170.488434, -45.869865, 42.000000
175.104431, -39.945023, 18.000000
176.871765, -39.670048, 36.000000
175.496628, -37.277668, 27.000000
174.977661, -40.934902, 51.000000
175.503830, -36.315907, 12.000000
174.895706, -41.217102, 30.000000
175.275833, -37.822697, 33.000000
174.923981, -37.189293, 12.000000
176.250778, -37.686756, 36.000000
172.572037, -43.484318, 30.000000
174.984222, -39.936550, 15.000000
170.538788, -45.880005, 15.000000
174.202179, -39.098454, 6.000000
174.076309, -39.059185, 0.000000
174.656296, -36.406715, 75.000000
172.604996, -43.512348, 21.000000
174.935577, -41.264977, 30.000000
174.302277, -39.445148, 3.000000
171.246017, -44.392151, 15.000000
170.346619, -45.874653, 12.000000
172.568253, -43.499252, 27.000000
168.385300, -46.418159, 15.000000
174.638657, -36.928387, 45.000000
174.835602, -36.856152, 63.000000
174.764465, -36.849838, 0.000000
170.522095, -43.334728, 9.000000
168.817444, -46.586674, 0.000000
174.734482, -36.913280, 45.000000
176.344086, -37.717476, 24.000000
171.402405, -42.347645, 3.000000
170.465790, -45.853962, 9.000000
171.869110, -42.120102, 6.000000
172.295395, -43.768147, 69.000000
177.429840, -39.007889, 15.000000
174.875015, -37.039467, 66.000000
169.185272, -45.046066, 15.000000
174.726074, -36.766449, 6.000000
174.699905, -36.777988, 18.000000
170.535156, -45.852982, 24.000000
174.328659, -35.680344, 69.000000
174.483795, -36.624676, 24.000000
175.193787, -40.588528, 27.000000
174.056641, -38.930744, 0.000000
170.624771, -45.817432, 15.000000
174.722702, -36.774906, 27.000000
176.876022, -39.521229, 18.000000
174.855759, -36.899216, 3.000000
175.218185, -38.900097, 18.000000
176.350220, -40.552055, 9.000000
168.377365, -46.399208, 21.000000
174.855942, -36.870506, 36.000000
174.620682, -36.835579, 30.000000
174.817612, -41.234169, 24.000000
174.779678, -36.920174, 24.000000
174.782745, -36.825752, 27.000000
174.655991, -36.779327, 72.000000
170.342483, -45.874798, 15.000000
174.736816, -41.286015, 30.000000
176.706039, -38.455154, 15.000000
174.850372, -36.935699, 0.000000
174.818603, -41.306072, 15.000000
172.632919, -43.533741, 0.000000
176.833344, -39.653233, 63.000000
174.735718, -36.864540, 27.000000
176.124817, -38.025352, 27.000000
172.593536, -43.495964, 36.000000
174.633728, -36.905834, 27.000000
172.636764, -43.447392, 42.000000
175.843124, -39.680191, 9.000000
176.247543, -38.160725, 3.000000
174.886948, -37.016983, 42.000000
169.147598, -46.241341, 3.000000
175.338272, -38.006245, 9.000000
176.209579, -38.130630, 21.000000
174.859116, -36.854889, 18.000000
174.746033, -36.910343, 21.000000
174.884247, -41.209148, 15.000000
176.727005, -38.067440, 3.000000
168.013519, -46.351730, 0.000000
174.645309, -36.848877, 30.000000
174.831253, -38.955540, 3.000000
176.168137, -37.683929, 0.000000
168.368286, -46.388145, 42.000000
175.873520, -38.221840, 12.000000
176.036407, -40.223949, 18.000000
174.277603, -35.740528, 12.000000
173.026764, -41.179462, 21.000000
176.155502, -40.889664, 30.000000
175.190765, -37.610989, 12.000000
174.655594, -36.935326, 12.000000
174.819016, -41.233101, 27.000000
174.710175, -36.897816, 6.000000
175.286316, -37.765675, 21.000000
174.648575, -36.883831, 21.000000
167.944733, -44.675449, 9.000000
174.848419, -41.105648, 36.000000
174.836380, -36.952053, 21.000000
174.747635, -36.342690, 27.000000
175.521820, -41.026817, 72.000000
170.640579, -45.838192, 0.000000
175.026291, -41.138088, 33.000000
177.602799, -37.900925, 36.000000
176.140228, -37.724888, 18.000000
176.164612, -37.714561, 15.000000
174.898285, -37.259262, 24.000000
175.576416, -40.390293, 0.000000
175.311508, -37.792904, 36.000000
174.879379, -41.135475, 39.000000
175.660996, -40.976105, 36.000000
174.651260, -36.896507, 51.000000
174.677536, -36.923668, 9.000000
174.662598, -36.918083, 15.000000
175.369858, -37.854542, 48.000000
175.456253, -39.396072, 6.000000
174.803421, -41.297810, 27.000000
175.296768, -40.622227, 24.000000
172.364609, -43.594223, 9.000000
175.661636, -40.950527, 0.000000
174.037003, -39.077385, 33.000000
177.938873, -38.768631, 27.000000
169.619263, -46.432472, 6.000000
174.647308, -36.918465, 24.000000
177.449463, -38.951519, 0.000000
174.735611, -36.879002, 69.000000
168.375412, -46.333042, 21.000000
175.257599, -38.883785, 0.000000
174.810898, -36.907715, 0.000000
175.573471, -39.169003, 0.000000
171.273834, -44.234100, 21.000000
176.896606, -39.519306, 0.000000
174.623901, -39.699940, 3.000000
173.265854, -41.300121, 48.000000
176.853455, -39.520283, 60.000000
176.793091, -39.634010, 39.000000
175.599625, -40.337730, 0.000000
174.725754, -41.280758, 42.000000
175.313721, -37.760830, 3.000000
174.722321, -36.714252, 36.000000
175.537766, -40.331905, 33.000000
174.858841, -36.850410, 6.000000
175.043747, -41.124886, 33.000000
174.346481, -35.726173, 48.000000
176.100571, -40.203289, 15.000000
175.227921, -37.803310, 15.000000
174.049286, -35.772140, 21.000000
170.542160, -45.845268, 12.000000
174.024887, -39.069035, 24.000000
175.316391, -36.227425, 3.000000
174.080353, -39.080956, 15.000000
172.814819, -42.510921, 0.000000
174.794754, -41.301712, 9.000000
175.304443, -37.789486, 15.000000
174.924637, -41.204586, 0.000000
172.643906, -43.543636, 0.000000
172.702240, -43.497696, 0.000000
174.680649, -36.773956, 138.000000
174.581253, -36.862244, 42.000000
174.946533, -41.250679, 18.000000
167.705749, -45.198326, 0.000000
173.269730, -41.264824, 39.000000
174.289261, -39.343185, 33.000000
175.752426, -38.907509, 3.000000
175.455704, -38.253521, 9.000000
174.624649, -36.900490, 36.000000
171.686172, -43.639442, 18.000000
176.821686, -39.640297, 27.000000
174.946198, -37.258076, 3.000000
176.900726, -39.482311, 0.000000
174.760864, -36.846916, 24.000000
171.761352, -43.904682, 21.000000
174.851639, -36.867180, 39.000000
176.940918, -39.621052, 30.000000
174.780960, -36.943146, 24.000000
174.715256, -36.685810, 45.000000
171.362350, -44.096573, 15.000000
175.421600, -37.913841, 18.000000
174.771255, -41.338730, 42.000000
172.577576, -43.304092, 39.000000
175.331238, -40.126934, 0.000000
172.609909, -43.459949, 33.000000
174.682587, -36.589993, 45.000000
174.599304, -36.862160, 42.000000
174.833572, -36.960938, 33.000000
174.310837, -35.696133, 36.000000
172.641510, -43.391506, 54.000000
175.872696, -38.218342, 0.000000
172.722076, -43.627602, 39.000000
174.895386, -36.987144, 45.000000
174.036530, -41.261765, 21.000000
174.650726, -36.800556, 78.000000
172.609634, -43.509457, 21.000000
173.236557, -42.624928, 6.000000
174.298752, -39.433109, 15.000000
168.342163, -46.381809, 15.000000
172.551483, -43.535030, 90.000000
174.775726, -36.780846, 33.000000
174.784317, -41.247810, 54.000000
171.760986, -43.889248, 36.000000
175.566254, -40.212093, 30.000000
175.872940, -39.655888, 6.000000
174.958695, -41.202621, 24.000000
176.704712, -38.454956, 15.000000
175.645828, -40.946812, 27.000000
174.989136, -40.882439, 15.000000
177.289139, -38.017162, 12.000000
176.119888, -37.670757, 27.000000
175.245254, -37.732113, 78.000000
169.115051, -44.940697, 3.000000
175.130722, -37.258003, 12.000000
173.007706, -41.138737, 12.000000
174.747345, -36.821480, 18.000000
174.477646, -35.781250, 102.000000
169.769943, -45.969395, 3.000000
175.231827, -37.776779, 27.000000
174.978455, -40.902058, 33.000000
174.886307, -37.169918, 3.000000
176.871307, -38.725437, 0.000000
176.847168, -39.528732, 36.000000
175.284454, -40.612881, 51.000000
172.732132, -43.561317, 21.000000
174.726120, -37.244492, 60.000000
171.862946, -42.113781, 30.000000
176.809219, -37.930145, 3.000000
174.389099, -35.917480, 6.000000
170.362167, -45.880974, 45.000000
174.869720, -36.982613, 54.000000
174.405243, -36.254444, 15.000000
174.919754, -36.938797, 39.000000
175.492020, -37.278019, 30.000000
175.276856, -37.816589, 51.000000
172.567078, -43.525372, 51.000000
174.861969, -36.966858, 9.000000
174.071777, -39.097359, 0.000000
174.771957, -36.894325, 78.000000
168.350098, -46.369884, 12.000000
175.779709, -38.048367, 6.000000
174.981262, -40.916672, 12.000000
175.377899, -41.179520, 15.000000
174.754684, -36.882118, 36.000000
174.101685, -39.058720, 18.000000
173.013184, -41.045338, 6.000000
174.633987, -37.130001, 6.000000
174.860062, -37.204021, 15.000000
169.121796, -44.681568, 0.000000
174.817154, -41.213875, 9.000000
168.709122, -45.554043, 3.000000
175.862778, -38.230545, 15.000000
172.641830, -43.571560, 42.000000
175.414139, -37.997032, 9.000000
175.613876, -40.941425, 54.000000
171.660065, -42.702023, 18.000000
172.999466, -41.144489, 33.000000
174.632660, -36.907581, 18.000000
172.568207, -43.582260, 33.000000
174.435532, -36.657593, 12.000000
174.817947, -41.319672, 39.000000
174.790344, -41.333973, 9.000000
175.663330, -40.951241, 6.000000
175.386429, -40.080574, 27.000000
175.322891, -38.017780, 42.000000
175.214310, -37.977695, 6.000000
174.727508, -36.777119, 45.000000
176.226135, -38.138794, 33.000000
174.902496, -36.982254, 24.000000
170.518829, -45.853268, 3.000000
174.736282, -36.895512, 27.000000
175.384613, -40.179195, 15.000000
174.752380, -36.722763, 27.000000
175.070175, -36.901131, 0.000000
174.761826, -41.286865, 6.000000
176.093964, -37.657135, 0.000000
168.709412, -45.018620, 0.000000
172.651337, -43.575233, 12.000000
174.895798, -36.974022, 33.000000
168.971771, -46.086269, 45.000000
175.136490, -40.749603, 3.000000
174.879746, -41.105530, 39.000000
168.868362, -46.192326, 0.000000
175.279053, -37.788586, 0.000000
174.969482, -37.067249, 39.000000
170.481323, -45.902405, 6.000000
176.104981, -40.205582, 15.000000
172.600952, -43.307858, 57.000000
174.776703, -36.920155, 15.000000
174.857498, -36.991276, 42.000000
173.267288, -41.276428, 9.000000
171.241531, -44.096153, 21.000000
171.531067, -43.668491, 18.000000
176.025467, -38.709904, 27.000000
172.762650, -41.476547, 15.000000
174.702423, -36.927197, 24.000000
170.090805, -44.257702, 6.000000
169.159347, -46.186317, 9.000000
174.699768, -39.765026, 9.000000
175.662994, -40.954754, 21.000000
175.646286, -37.367863, 0.000000
174.770981, -36.846169, 27.000000
173.620148, -35.211605, 3.000000
174.065155, -39.099701, 21.000000
173.938477, -35.342514, 39.000000
173.247513, -41.300133, 39.000000
176.044571, -40.599121, 3.000000
174.748474, -36.740429, 45.000000
172.633240, -43.548985, 3.000000
175.012558, -41.141880, 0.000000
171.152893, -44.035076, 15.000000
174.820129, -41.313431, 30.000000
173.677429, -35.378113, 12.000000
170.505478, -45.888634, 0.000000
173.570770, -41.579731, 39.000000
174.774857, -41.287594, 21.000000
173.900085, -35.195053, 60.000000
175.088348, -37.395683, 12.000000
174.766556, -36.846188, 0.000000
168.348969, -46.406967, 3.000000
175.653549, -39.293831, 0.000000
174.745590, -36.861046, 24.000000
176.087662, -38.695183, 60.000000
172.673477, -43.526478, 51.000000
174.787811, -41.311085, 0.000000
174.796600, -41.219765, 48.000000
174.066727, -39.076511, 63.000000
170.471344, -45.886528, 57.000000
170.507095, -45.899246, 21.000000
174.746903, -36.794796, 36.000000
175.560837, -40.208252, 18.000000
170.482147, -45.866226, 9.000000
174.732284, -36.721416, 75.000000
176.896408, -39.673828, 30.000000
174.726471, -36.719414, 60.000000
171.151596, -44.650795, 6.000000
172.698944, -43.517204, 60.000000
175.315079, -37.850868, 27.000000
168.384827, -46.401638, 12.000000
176.824493, -37.973347, 36.000000
171.605347, -41.758377, 24.000000
176.109268, -37.742935, 3.000000
174.722366, -37.419693, 39.000000
174.717163, -36.915897, 21.000000
176.234283, -38.128273, 3.000000
175.011505, -40.902691, 21.000000
175.654724, -37.738792, 9.000000
175.635925, -40.957024, 30.000000
170.478928, -45.880802, 15.000000
172.582840, -43.494427, 27.000000
174.897949, -37.004463, 60.000000
175.496109, -40.270771, 18.000000
174.776779, -41.261105, 30.000000
175.637268, -40.966259, 21.000000
174.747070, -36.920025, 57.000000
170.896881, -45.045727, 15.000000
168.404572, -46.397377, 36.000000
174.232956, -39.006504, 15.000000
174.068070, -39.088795, 39.000000
174.732224, -37.248695, 0.000000
174.787369, -36.916790, 33.000000
174.767319, -41.347240, 45.000000
175.989258, -38.273228, 18.000000
176.813095, -39.678696, 42.000000
176.221680, -38.130493, 54.000000
172.632080, -43.521328, 15.000000
176.785767, -39.624748, 3.000000
175.621323, -37.612663, 30.000000
172.589981, -43.277660, 30.000000
175.707138, -37.528141, 18.000000
176.040772, -38.537090, 9.000000
176.839142, -39.642345, 9.000000
172.568375, -43.564678, 30.000000
174.578415, -36.086510, 6.000000
176.960663, -38.605129, 18.000000
175.286118, -40.481094, 15.000000
174.953690, -41.191013, 12.000000
174.895050, -36.898457, 12.000000
174.317169, -35.675907, 12.000000
175.272522, -37.743076, 45.000000
174.544266, -39.752747, 3.000000
174.948532, -41.258907, 21.000000
174.712555, -36.791763, 48.000000
175.002991, -36.883316, 78.000000
175.307938, -37.799343, 21.000000
175.170013, -40.758472, 51.000000
174.826691, -41.227158, 18.000000
174.269852, -39.581047, 21.000000
170.688858, -45.592922, 12.000000
174.906189, -36.904881, 33.000000
176.252365, -38.151531, 21.000000
174.729828, -36.776665, 39.000000
174.873032, -37.026978, 33.000000
174.880676, -36.898945, 36.000000
174.926529, -36.951633, 6.000000
175.286057, -40.627613, 18.000000
176.222549, -38.156235, 27.000000
175.046204, -36.880112, 0.000000
174.903641, -41.115585, 12.000000
172.602570, -43.479778, 39.000000
175.012054, -41.159554, 30.000000
174.761337, -41.342106, 51.000000
174.640472, -36.875813, 24.000000
175.047440, -39.915707, 15.000000
176.975983, -37.962284, 42.000000
176.213882, -39.047558, 0.000000
174.698486, -36.918259, 48.000000
170.459976, -44.745934, 6.000000
172.635483, -43.552792, 15.000000
176.161896, -37.702618, 21.000000
174.741074, -36.886692, 18.000000
175.805084, -38.990192, 24.000000
175.558212, -37.693455, 15.000000
175.248230, -37.792324, 33.000000
175.787979, -37.912090, 6.000000
176.862488, -39.530373, 18.000000
175.683350, -39.473576, 0.000000
174.505493, -36.769451, 27.000000
169.688263, -45.979099, 21.000000
175.620056, -40.358402, 30.000000
171.819473, -43.914719, 36.000000
176.339691, -37.717133, 33.000000
172.658615, -43.537407, 42.000000
170.537170, -45.900158, 24.000000
174.610977, -36.859474, 18.000000
176.529755, -37.950871, 3.000000
171.628448, -43.734905, 21.000000
168.198624, -44.991516, 0.000000
174.800537, -36.620281, 102.000000
173.303040, -41.280746, 30.000000
172.715225, -43.508827, 3.000000
176.157547, -37.698513, 6.000000
171.573914, -43.739998, 21.000000
170.505966, -45.896488, 21.000000
176.238403, -38.124302, 0.000000
175.299255, -37.769226, 24.000000
172.703873, -43.482441, 69.000000
175.047852, -39.938770, 0.000000
174.786987, -36.958466, 18.000000
174.985794, -41.177799, 24.000000
171.249588, -44.414852, 30.000000
176.202911, -39.561569, 0.000000
174.909592, -37.191040, 15.000000
174.763138, -36.881054, 18.000000
172.607544, -43.498383, 36.000000
174.909271, -36.930325, 0.000000
175.284042, -40.470436, 21.000000
174.752396, -36.858784, 12.000000
174.797928, -36.890877, 36.000000
174.820465, -36.971878, 87.000000
172.537628, -43.547710, 39.000000
175.060974, -39.923985, 6.000000
175.293854, -37.796799, 24.000000
172.695709, -43.430820, 39.000000
174.538849, -36.758583, 12.000000
172.466370, -43.550243, 21.000000
168.437363, -45.581402, 15.000000
174.703781, -36.780258, 36.000000
172.672790, -43.540653, 51.000000
169.958359, -46.122520, 6.000000
172.582764, -43.309032, 12.000000
175.748016, -38.159538, 3.000000
175.524048, -37.316509, 9.000000
174.696030, -36.917793, 30.000000
173.188767, -41.337162, 42.000000
174.892975, -37.038471, 12.000000
175.616287, -40.363892, 30.000000
174.868042, -36.876389, 9.000000
176.920578, -39.582497, 36.000000
172.592682, -43.316284, 45.000000
172.602966, -43.550159, 54.000000
174.764725, -36.843422, 0.000000
174.773377, -41.306728, 24.000000
174.782028, -36.856949, 42.000000
174.873032, -36.857574, 45.000000
173.273102, -41.281616, 45.000000
173.957092, -41.501347, 33.000000
176.091263, -38.719028, 24.000000
174.056473, -39.079254, 12.000000
172.567657, -43.501495, 27.000000
176.869568, -39.569721, 42.000000
174.832214, -41.321766, 30.000000
172.758209, -43.576969, 39.000000
173.224228, -41.311672, 18.000000
174.880676, -37.027325, 33.000000
172.664734, -43.386265, 6.000000
174.088180, -39.069965, 30.000000
174.745132, -41.277691, 36.000000
174.838409, -36.950146, 69.000000
177.116760, -38.179688, 12.000000
174.765030, -41.289185, 15.000000
174.979263, -40.911221, 9.000000
173.021973, -41.117989, 12.000000
175.046188, -41.131481, 39.000000
174.299301, -39.424656, 42.000000
174.912140, -36.906025, 39.000000
174.889832, -36.919899, 24.000000
172.627792, -43.551018, 9.000000
172.719849, -43.515808, 0.000000
168.871841, -45.793903, 12.000000
174.801849, -41.288551, 18.000000
174.327576, -35.678425, 21.000000
172.655472, -43.531460, 27.000000
175.255554, -37.764538, 39.000000
176.083542, -38.686443, 45.000000
174.795792, -41.296875, 15.000000
174.456619, -36.681667, 45.000000
171.869827, -42.114487, 3.000000
168.142059, -46.035145, 12.000000
173.868424, -41.602055, 9.000000
174.783691, -36.869694, 69.000000
174.741531, -37.255905, 18.000000
171.020706, -44.772381, 18.000000
175.283386, -37.765728, 21.000000
171.748520, -43.908234, 24.000000
172.751923, -43.556732, 48.000000
174.770691, -36.772991, 36.000000
176.837860, -39.634300, 33.000000
172.703735, -43.152031, 30.000000
174.874680, -41.138031, 33.000000
170.516449, -45.858738, 0.000000
174.948746, -36.895180, 27.000000
174.986511, -40.934910, 78.000000
175.437973, -37.349030, 39.000000
176.409012, -38.128262, 0.000000
175.010529, -40.917389, 45.000000
168.396973, -46.429638, 0.000000
176.069885, -41.096943, 0.000000
174.854935, -41.139652, 9.000000
175.515610, -41.039345, 51.000000
176.865906, -39.644585, 24.000000
175.217773, -37.739811, 3.000000
171.311020, -44.182526, 15.000000
169.330093, -45.194958, 12.000000
174.360886, -35.743404, 27.000000
176.837707, -39.526264, 12.000000
177.919388, -38.603947, 27.000000
176.088501, -38.699734, 39.000000
175.044373, -39.922161, 15.000000
174.768951, -41.312096, 33.000000
176.700302, -38.453316, 12.000000
172.658707, -43.568367, 45.000000
174.780701, -36.913712, 33.000000
174.830887, -41.128952, 24.000000
174.691773, -37.138649, 30.000000
175.544968, -36.605206, 3.000000
168.349365, -45.658909, 12.000000
174.738342, -36.426746, 18.000000
170.190643, -44.608196, 12.000000
174.843918, -36.864029, 18.000000
174.769531, -36.847374, 39.000000
172.735626, -43.520859, 15.000000
174.048386, -39.069386, 12.000000
174.740921, -36.713108, 42.000000
175.850388, -36.998947, 12.000000
176.324844, -38.076313, 12.000000
174.858215, -36.893688, 24.000000
175.604553, -39.098026, 0.000000
169.972839, -46.246155, 6.000000
173.239182, -41.314968, 15.000000
171.882233, -41.605553, 18.000000
175.160568, -37.533897, 15.000000
174.864746, -37.046944, 54.000000
170.469528, -45.876102, 18.000000
170.538300, -45.901424, 0.000000
169.741455, -46.225269, 9.000000
174.792892, -41.247223, 36.000000
174.876282, -41.226585, 48.000000
178.049591, -38.669819, 45.000000
174.292465, -39.433041, 3.000000
175.212662, -40.649940, 24.000000
172.971680, -43.799728, 6.000000
167.713821, -45.418293, 3.000000
172.622818, -43.544125, 12.000000
174.881561, -36.913746, 33.000000
173.302963, -35.234562, 3.000000
174.937393, -41.212975, 15.000000
175.418045, -39.422314, 6.000000
170.095551, -44.250164, 9.000000
174.772141, -41.318325, 12.000000
171.315399, -44.236855, 36.000000
174.522766, -35.825974, 12.000000
168.356857, -46.392624, 24.000000
172.543060, -43.533573, 45.000000
173.785065, -35.402924, 39.000000
174.817947, -36.970032, 69.000000
174.086487, -35.286945, 42.000000
175.915405, -37.563633, 0.000000
176.276840, -37.696857, 27.000000
172.583908, -43.523891, 3.000000
176.006668, -38.699558, 33.000000
174.325378, -35.711834, 27.000000
174.697983, -36.899498, 51.000000
174.738480, -41.280926, 9.000000
174.885010, -36.905594, 18.000000
175.405670, -39.404171, 3.000000
174.896545, -36.920250, 39.000000
175.649719, -40.961239, 33.000000
173.269791, -41.279888, 18.000000
167.718399, -45.402393, 21.000000
176.221298, -38.115383, 30.000000
174.740738, -36.903164, 36.000000
169.234070, -45.762581, 27.000000
174.793930, -36.963226, 12.000000
176.144714, -37.690712, 18.000000
175.810898, -39.000969, 6.000000
177.097687, -37.991905, 0.000000
171.226776, -44.394630, 45.000000
175.228363, -37.775341, 75.000000
175.677994, -37.371868, 48.000000
176.065399, -38.677235, 21.000000
173.181152, -41.344078, 45.000000
176.993744, -37.960812, 9.000000
172.643692, -43.523804, 36.000000
174.302155, -35.686726, 24.000000
177.788818, -39.013782, 9.000000
176.090988, -38.694382, 21.000000
176.102753, -37.686337, 27.000000
170.468460, -45.884262, 12.000000
175.421890, -39.413055, 6.000000
176.904617, -39.521660, 12.000000
174.843781, -36.973984, 78.000000
174.930298, -41.205051, 21.000000
172.171692, -43.652122, 9.000000
175.548370, -36.341839, 0.000000
173.383530, -35.555786, 15.000000
173.421173, -35.477036, 27.000000
171.751160, -43.906403, 30.000000
168.373840, -46.407909, 24.000000
172.727951, -43.592793, 18.000000
174.935699, -41.210857, 12.000000
170.476929, -45.887363, 36.000000
172.621155, -43.567032, 9.000000
176.127869, -37.665287, 21.000000
174.936752, -41.170551, 6.000000
175.636856, -40.343792, 18.000000
174.609116, -36.883980, 60.000000
175.279373, -37.794220, 36.000000
174.766388, -41.339138, 12.000000
176.112122, -37.683392, 126.000000
174.876511, -37.216343, 27.000000
174.979523, -40.914997, 15.000000
176.229736, -37.677784, 33.000000
174.831650, -36.854996, 45.000000
172.646988, -43.533653, 0.000000
176.901749, -39.495674, 15.000000
174.907059, -41.279129, 12.000000
174.816528, -36.918892, 0.000000
175.262314, -37.795723, 3.000000
176.253021, -37.686054, 39.000000
174.882278, -41.115974, 27.000000
175.979004, -37.653824, 12.000000
175.714218, -38.071140, 33.000000
174.691925, -36.905293, 0.000000
174.652725, -36.953590, 27.000000
174.448975, -35.841236, 12.000000
174.732224, -36.787422, 18.000000
178.023438, -38.667686, 0.000000
174.870575, -37.801144, 6.000000
174.928894, -36.921928, 27.000000
174.090561, -39.052277, 3.000000
174.834671, -36.944386, 0.000000
175.290588, -40.616333, 30.000000
172.635132, -43.534763, 0.000000
168.946472, -46.114410, 3.000000
174.090424, -39.067482, 36.000000
174.825897, -36.977772, 30.000000
175.820312, -40.789867, 6.000000
174.907654, -36.884972, 48.000000
175.219025, -38.203217, 0.000000
175.657837, -40.419476, 24.000000
174.318070, -35.690243, 9.000000
173.626434, -42.371422, 42.000000
170.514221, -45.881336, 0.000000
174.900375, -41.207920, 18.000000
175.053360, -39.906952, 9.000000
175.752579, -37.973392, 24.000000
176.994644, -37.957237, 0.000000
171.393997, -43.906189, 15.000000
174.613373, -36.838493, 12.000000
174.729218, -36.812679, 3.000000
175.010620, -40.906643, 6.000000
170.477203, -45.858906, 24.000000
172.690537, -43.510784, 36.000000
176.470963, -37.802414, 51.000000
172.750534, -43.214985, 30.000000
174.955383, -40.981586, 18.000000
176.144302, -37.696774, 21.000000
174.831238, -36.873337, 18.000000
174.787308, -36.867607, 15.000000
170.497330, -45.860645, 9.000000
168.382706, -46.398659, 18.000000
176.250214, -38.136368, 0.000000
174.773071, -41.291424, 18.000000
175.074646, -40.873997, 42.000000
176.898834, -39.498116, 30.000000
172.232590, -43.126366, 0.000000
170.481720, -45.847267, 78.000000
173.869430, -35.358154, 9.000000
172.681381, -43.499104, 15.000000
175.924347, -38.662338, 3.000000
175.487793, -36.913895, 15.000000
175.046433, -39.923382, 15.000000
175.735031, -38.395744, 6.000000
174.924530, -41.220100, 21.000000
175.867645, -37.207664, 12.000000
176.336090, -38.025089, 18.000000
175.860733, -37.199520, 6.000000
169.948898, -45.888546, 0.000000
170.453751, -45.870010, 9.000000
